,alpha,dtfact,dtheta,t,turn
517,8000.0,1000.0,0.608725668336,707.162909095,7
518,8000.0,1000.0,0.681543950001,795.557757584,8
519,8000.0,1000.0,0.760907085658,883.953636375,9
520,8000.0,2000.0,0.0695493448217,88.3943333331,0
521,8000.0,2000.0,0.148915970529,176.79021212,1
522,8000.0,2000.0,0.22501016937,265.185575756,2
523,8000.0,2000.0,0.304376795208,353.581454547,3
524,8000.0,2000.0,0.380470994129,441.976818188,4
525,8000.0,2000.0,0.459837619975,530.372696979,5
526,8000.0,2000.0,0.535931818787,618.76806062,6
527,8000.0,2000.0,0.615298444451,707.163939411,7
528,8000.0,2000.0,0.691392643164,795.559303051,8
529,8000.0,2000.0,0.77075926882,883.955181843,9
530,8000.0,5000.0,0.074131719765,88.3950545456,0
531,8000.0,5000.0,0.152190351853,176.79072727,1
532,8000.0,5000.0,0.230248983853,265.186399991,2
533,8000.0,5000.0,0.308307615871,353.582072712,3
534,8000.0,5000.0,0.385057277073,441.977539373,4
535,8000.0,5000.0,0.463115908951,530.373212094,5
536,8000.0,5000.0,0.54117454088,618.768884816,6
537,8000.0,5000.0,0.619233172729,707.164557537,7
538,8000.0,5000.0,0.69598283387,795.560024198,8
539,8000.0,5000.0,0.774041465694,883.955696919,9
540,9000.0,100.0,0.0776395915429,88.3587878788,0
541,9000.0,100.0,0.0410666549172,176.748484848,1
542,9000.0,100.0,0.0943242663739,265.127878788,2
543,9000.0,100.0,0.213030512885,353.517575757,3
544,9000.0,100.0,0.266288124288,441.896969697,4
545,9000.0,100.0,0.384994370821,530.286666666,5
546,9000.0,100.0,0.438251982187,618.666060606,6
547,9000.0,100.0,0.556958228742,707.055757575,7
548,9000.0,100.0,0.610215840137,795.435151515,8
549,9000.0,100.0,0.728922086678,883.824848484,9
550,9000.0,200.0,0.0208823627425,88.3742424242,0
551,9000.0,200.0,0.107213279819,176.758787879,1
552,9000.0,200.0,0.193544196909,265.143333333,2
553,9000.0,200.0,0.279875113997,353.527878788,3
554,9000.0,200.0,0.366206031104,441.912424242,4
555,9000.0,200.0,0.452536948224,530.296969697,5
556,9000.0,200.0,0.538867865353,618.681515151,6
557,9000.0,200.0,0.625198782466,707.066060605,7
558,9000.0,200.0,0.711529699575,795.45060606,8
559,9000.0,200.0,0.797860616687,883.835151514,9
560,9000.0,500.0,0.0537043628616,88.3793939394,0
561,9000.0,500.0,0.14667785072,176.764969697,1
562,9000.0,500.0,0.226561630071,265.148484849,2
563,9000.0,500.0,0.319535117936,353.534060605,3
564,9000.0,500.0,0.399418897292,441.917575756,4
565,9000.0,500.0,0.492392385133,530.303151512,5
566,9000.0,500.0,0.58536587299,618.688727269,6
567,9000.0,500.0,0.665249652366,707.072242419,7
568,9000.0,500.0,0.758223140211,795.457818176,8
569,9000.0,500.0,0.838106919495,883.841333326,9
570,9000.0,1000.0,0.0733528852592,88.3824848486,0
571,9000.0,1000.0,0.159795478404,176.767030303,1
572,9000.0,1000.0,0.246238071538,265.151575756,2
573,9000.0,1000.0,0.332680664626,353.53612121,3
574,9000.0,1000.0,0.419123257735,441.920666663,4
575,9000.0,1000.0,0.512110704805,530.306242421,5
576,9000.0,1000.0,0.598553297934,618.690787879,6
577,9000.0,1000.0,0.684995891075,707.075333337,7
578,9000.0,1000.0,0.771438484217,795.459878796,8
579,9000.0,1000.0,0.857881077352,883.844424254,9
580,9000.0,2000.0,0.0799012290544,88.3835151513,0
581,9000.0,2000.0,0.166347311979,176.768060605,1
582,9000.0,2000.0,0.256065821906,265.15312121,2
583,9000.0,2000.0,0.342511904869,353.537666669,3
584,9000.0,2000.0,0.428957987844,441.922212127,4
585,9000.0,2000.0,0.515404070801,530.306757585,5
586,9000.0,2000.0,0.605122580618,618.691818195,6
587,9000.0,2000.0,0.691568663457,707.076363654,7
588,9000.0,2000.0,0.778014746263,795.460909112,8
589,9000.0,2000.0,0.867733256074,883.845969722,9
590,9000.0,5000.0,0.0838291186571,88.3841333335,0
591,9000.0,5000.0,0.171585149662,176.768884845,1
592,9000.0,5000.0,0.259341180671,265.153636355,2
593,9000.0,5000.0,0.347097211667,353.538387864,3
594,9000.0,5000.0,0.433544271894,441.922933312,4
595,9000.0,5000.0,0.521300302835,530.307684822,5
596,9000.0,5000.0,0.609056333741,618.692436331,6
597,9000.0,5000.0,0.696812364624,707.07718784,7
598,9000.0,5000.0,0.784568395487,795.461939349,8
599,9000.0,5000.0,0.871015455634,883.846484798,9
600,10000.0,100.0,0.0640287304504,88.3484848485,0
601,10000.0,100.0,0.0682883768781,176.727878788,1
602,10000.0,100.0,0.135156849762,265.096969697,2
603,10000.0,100.0,0.202025322541,353.466060606,3
604,10000.0,100.0,0.334342429987,441.845454545,4
605,10000.0,100.0,0.40121090257,530.214545454,5
606,10000.0,100.0,0.533528010155,618.593939394,6
607,10000.0,100.0,0.600396482637,706.963030303,7
608,10000.0,100.0,0.732713590309,795.342424242,8
609,10000.0,100.0,0.799582062776,883.711515151,9
610,10000.0,200.0,0.034493195498,88.3639393939,0
611,10000.0,200.0,0.101710664072,176.733030303,1
612,10000.0,200.0,0.201652413933,265.107272727,2
613,10000.0,200.0,0.301594163801,353.481515151,3
614,10000.0,200.0,0.40153591368,441.855757575,4
615,10000.0,200.0,0.501477663559,530.23,5
616,10000.0,200.0,0.601419413444,618.604242424,6
617,10000.0,200.0,0.701361163321,706.978484848,7
618,10000.0,200.0,0.801302913193,795.352727272,8
619,10000.0,200.0,0.901244663058,883.726969696,9
620,10000.0,500.0,0.0673151877688,88.3690909091,0
621,10000.0,500.0,0.160809791961,176.74230303,1
622,10000.0,500.0,0.254304396195,265.115515152,2
623,10000.0,500.0,0.360888708946,353.490787878,3
624,10000.0,500.0,0.454383313205,441.863999998,4
625,10000.0,500.0,0.547877917464,530.237212118,5
626,10000.0,500.0,0.654462230238,618.612484844,6
627,10000.0,500.0,0.747956834482,706.985696965,7
628,10000.0,500.0,0.841451438708,795.358909085,8
629,10000.0,500.0,0.934946042925,883.732121205,9
630,10000.0,1000.0,0.0804188550228,88.3711515152,0
631,10000.0,1000.0,0.180472271869,176.745393939,1
632,10000.0,1000.0,0.273980834756,265.118606059,2
633,10000.0,1000.0,0.374034251564,353.492848482,3
634,10000.0,1000.0,0.467542814425,441.866060602,4
635,10000.0,1000.0,0.567596231169,530.240303027,5
636,10000.0,1000.0,0.667649647919,618.614545455,6
637,10000.0,1000.0,0.761158210703,706.98775758,7
638,10000.0,1000.0,0.861211627436,795.362000008,8
639,10000.0,1000.0,0.954720190174,883.735212133,9
640,10000.0,2000.0,0.0902396255865,88.3726969695,0
641,10000.0,2000.0,0.187024105069,176.746424241,1
642,10000.0,2000.0,0.283808584584,265.120151513,2
643,10000.0,2000.0,0.380593064125,353.49387879,3
644,10000.0,2000.0,0.477377543722,441.867606066,4
645,10000.0,2000.0,0.574162023319,530.241333343,5
646,10000.0,2000.0,0.670946502896,618.61506062,6
647,10000.0,2000.0,0.771003409395,706.989303048,7
648,10000.0,2000.0,0.867787888918,795.363030324,8
649,10000.0,2000.0,0.964572368419,883.736757601,9
650,10000.0,5000.0,0.093513029637,88.3732121214,0
651,10000.0,5000.0,0.190952971548,176.747042421,1
652,10000.0,5000.0,0.288392913364,265.120872718,2
653,10000.0,5000.0,0.385832855119,353.494703015,3
654,10000.0,5000.0,0.483272796838,441.868533312,4
655,10000.0,5000.0,0.579403767811,530.242157549,5
656,10000.0,5000.0,0.676843709612,618.615987846,6
657,10000.0,5000.0,0.774283651397,706.989818143,7
658,10000.0,5000.0,0.871723593257,795.36364844,8
659,10000.0,5000.0,0.969163535101,883.737478737,9
