TM,alpha,angles,avg,beta,dt,std
87.1236591138789,0.0,"[ 1.05386087  5.58554405  1.05391031  5.58506741  5.5855374   1.05398626
  5.58515335  5.58552222  1.05404586  5.58523076]",3.7727858490454813,400000.0,1.0298304859796423,2.219919507103871
84.75504899612562,400000.0,"[ 1.34885151  1.34872229  7.99497437  1.34916539  1.34870444  1.3489048
  7.99513676  1.34885307  1.34872161  7.99497186]",3.3427006109796387,0.0,1.0298304859796423,3.0456629850132564
86.71172691948702,0.0,"[ 2.63329854  2.6329559   2.63308054  9.27498921  2.63328054  2.63295269
  2.63309211  9.27499805  2.63326301  2.63294994]",3.9614860523838624,500000.0,1.0298304859796423,2.6567537919794835
83.72521851014594,500000.0,"[ 2.03577369  2.03604203  8.68690472  2.03578633  2.03600399  8.68692806
  2.03580161  2.03596861  8.68694598  2.03581954]",4.031197455928831,0.0,1.0298304859796423,3.047889948142742
86.29979472509515,0.0,"[ 0.33093346  6.3132033   6.31341063  6.31352194  6.31353713  6.31345621
  6.31327924  0.33096078  6.31327931  6.31345626]",5.116903826057249,600000.0,1.0298304859796423,2.3929783540171785
82.7983710727642,600000.0,"[ 2.60709473  9.26336987  2.60719584  2.60735105  9.26326634  2.60707086
  9.26329827  2.60731054  2.60722556  9.26335496]",5.269653802221983,0.0,1.0298304859796423,3.2608167244414727
85.88786253070326,0.0,"[ 3.34020215  9.98768372  3.34037102  3.3405999   9.98746511  3.34033414
  9.9877164   3.34018508  9.98782628  3.34015277]",5.99925365844732,700000.0,1.0298304859796423,3.2565306607759505
81.87152363538249,700000.0,"[ 3.06597855  9.72716357  3.06582212  9.72731133  3.06572021  9.72739672
  3.06567283  9.72741973  3.06567998  9.72738036]",6.396554540522763,0.0,1.0298304859796423,3.3307798037623684
85.4759303363114,0.0,"[ 7.00621042  7.00619266  7.00618008  7.0061727   7.00617051  7.00617351
  7.00618171  7.00619509  7.00621367  7.00623744]",7.006192778568092,800000.0,1.0298304859796423,2.0740717878353203e-05
80.94467619800078,800000.0,"[ 10.08189908   3.41442144  10.08194906   3.41446626  10.08182926
   3.41472901  10.08153974  10.08180574   3.41448448  10.0819442 ]",7.414906826983743,0.0,1.0298304859796423,3.266297843966142
85.06399814191953,0.0,"[  4.01406726  10.66686679  10.66730477   4.01405951  10.66687515
  10.66730411   4.01405193  10.66688343  10.66730337   4.0140445 ]",8.005876080052772,900000.0,1.0298304859796423,3.2593076157358642
80.01782876061905,900000.0,"[ 10.32968243  10.32950573   3.65604119  10.32966178  10.32954841
   3.65602332  10.32963632  10.32958628   3.65601543  10.32960605]",8.327530692465528,0.0,1.0298304859796423,3.058217273724556
84.75504899612562,0.0,"[  7.66737391   7.66770007  14.32378121   7.66745283   7.66743479
  14.3237528    7.66773991   7.6673777    7.66758448  14.32383277]",9.664403046023674,1000000.0,1.0298304859796423,3.0502840708893793
79.09098132323734,1000000.0,"[ 10.47308678  10.47327248  10.47328197  10.47311525   3.79304336
  10.47305686  10.47326117  10.4732893   10.4731412    3.79305556]",9.137160390537328,0.0,1.0298304859796423,2.672055467106922
